,cid,smiles
763,148124,[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)C5=CC=CC=C5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C1=CC=CC=C1
764,148121,NC1=NC2=NC=C(CC(CC#C)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N=C2C(N)=N1
765,5910,CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O
766,190,NC1=C2NC=NC2=NC=N1
767,5280980,[H][C@@]12CC(=O)N1[C@@H](C(O)=O)\C(O2)=C\CO
768,3678,CCN(CCCC1=CC=CC=C1)CCCC1=CC=CC=C1
769,5462501,[H][C@@](C)(N[C@@]([H])(CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@@]1([H])C(O)=O
770,3672,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O
771,3676,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C
772,3677,CNC(C)(C)CC1=CC=CC=C1
773,3675,NNCCC1=CC=CC=C1
774,2540,CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1)C(=CC=C2)C(=O)OC(C)OC(=O)OC1CCCCC1
775,11683,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C
776,5284627,[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2
777,2381,OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1=CC=CC=C1
778,56330,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O
779,4284,CCN(CC)C(=O)C1=CC(C)=CC=C1
780,56339,OP(O)(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1
781,5002,OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12
782,2762,CCN1N=C(C(O)=O)C(=O)C2=CC3=C(OCO3)C=C12
783,2767,N[Pt](N)(Cl)Cl
784,2764,OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O
785,441207,[H][C@@]1(CC[C@]2(O)[C@]3([H])CC[C@]4([H])C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1)C1=CC(=O)OC1
786,446925,CC(C)=CCC\C(C)=C\C=C\C(\C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C=C(/C)CCC=C(C)C
787,16958,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC
788,17134,COC1=NC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1OC
789,6274,N[C@@H](CC1=CN=CN1)C(O)=O
790,4621,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC1=CC=CC=C1)C(C)(C)CC1=CC=CC=C1
791,6279,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C
792,5479530,[H][C@]12SCC(CSC3=NC(=O)C(=O)NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O
793,4421,CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2
794,5479537,CO\N=C(/C(=O)N[C@@H]1C(=O)N2[C@]1([H])SCC(C[N+]1(C)CCCC1)=C2C([O-])=O)C1=CSC(N)=N1
795,20824,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C(O)=O)C1=CC=CC=C1)C(O)=O
796,2165,CCN(CC)CC1=C(O)C=CC(NC2=C3C=CC(Cl)=CC3=NC=C2)=C1
797,2164,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
798,2161,CC(C)C1=CC2=C(OC3=NC(N)=C(C=C3C2=O)C(O)=O)C=C1
799,2160,CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12
800,2162,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC
801,10026,CCCCCON=O
802,3290,CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12
803,3291,CCC1(C)CC(=O)NC1=O
804,3292,CCN1C(=O)NC(C1=O)C1=CC=CC=C1
805,12597,[H][C@]1(O)CO[C@]2([H])[C@]([H])(O)CO[C@]12[H]
806,36921,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](C(O)=O)C1=CSC=C1)C(O)=O
807,26879,C1CN2C[C@@H](N=C2S1)C1=CC=CC=C1
808,14969,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4C[C@](C)(N)[C@H](O)[C@H](C)O4)C4=CC(=C3)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N[C@@H]1C3=CC(=C(O)C=C3)C3=C(O)C=C(O)C=C3[C@H](NC(=O)[C@@H](NC1=O)[C@H](O)C1=CC(Cl)=C(O4)C=C1)C(O)=O)C(Cl)=C2
809,25102847,COC1=CC2=C(C=C1OC)C(OC1=CC=C(NC(=O)C3(CC3)C(=O)NC3=CC=C(F)C=C3)C=C1)=CC=N2
810,158781,CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O
811,146570,CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1
812,33919,OS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)C1=CC=CC=C1
813,2913,CN1CCC(CC1)=C1C2=CC=CC=C2C=CC2=CC=CC=C12
814,202225,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(C)=O)N(C)C)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O
815,20313,CN(C)(=O)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12
816,1051,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O
817,5355,CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O
818,1054,CC1=C(O)C(CO)=C(CO)C=N1
819,643976,CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(O)=O)C1=NC(=O)NC(=O)C1=N2
820,5359,CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1
821,5358,CNS(=O)(=O)CC1=CC2=C(NC=C2CCN(C)C)C=C1
822,516900,[K+].[O-][Cl](=O)(=O)=O
823,440936,OC[C@H]1O[C@@H](OC2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O
824,612,CC(O)C(O)=O
825,8249,NC(=N)NC(=N)NCCC1=CC=CC=C1
826,5311066,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
827,66265,CCN[C@@H](C)CC1=CC=CC(=C1)C(F)(F)F
828,3117,CCN(CC)C(=S)SSC(=S)N(CC)CC
829,2370,CC(C[N+](C)(C)C)OC(N)=O
830,3114,CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C
831,61948,BrCC(Br)(CCC#N)C#N
832,39186,COC1=CC=C(C=C1)[C@@H]1SC2=C(C=CC=C2)N(CCN(C)C)C(=O)[C@@H]1OC(C)=O
833,5743,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
834,5744,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
835,5745,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
836,5746,CO[C@]12[C@H]3N[C@H]3CN1C1=C([C@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O
837,26934,[H][C@@](C)(N)[C@]([H])(O)C1=CC=CC=C1
838,5749,CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
839,5587,CN(C)CCN(CC1=CC=CC=C1)C1=CC=CC=N1
840,5584,CC(CN(C)C)CN1C2=CC=CC=C2CCC2=CC=CC=C12
841,5585,CC1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1
842,5583,COC1=CC(NCC2=C(C)C3=C(C=C2)N=C(N)N=C3N)=CC(OC)=C1OC
843,28620,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1
844,6476,CN1C(=O)CC(C)(C1=O)C1=CC=CC=C1
845,5282379,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C\C(O)=O
846,5035,OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2
847,3002119,C\C(N(CC1=CN=C(C)NC1=N)C=O)=C(\CCO)SSCC1CCCO1
848,54682938,[H][C@@]12C[C@@]3([H])C(C(=O)C4=C(O)C=CC=C4[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(=O)NCN1CCCC1)=C(O)[C@H]2N(C)C
849,23665772,[Na+].CCCCC(CC)CCC(CC(C)C)OS([O-])(=O)=O
850,11273,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=C(O)C(=O)CC[C@]12C
851,259331,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(=O)N(CCCl)CCCl)C=C3CC[C@@]21[H]
852,92727,CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1
853,4133,COC(=O)C1=CC=CC=C1O
854,21102,CC(=O)NC1=CC=C(OC(=O)C2=CC=CC=C2OC(C)=O)C=C1
855,1060,CC(=O)C(O)=O
856,65016,CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1
857,65015,C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1
858,150311,O[C@@H](CC[C@@H]1[C@H](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1
859,222528,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C
860,39912,CC(C)CC1=CC=C(C=C1)[C@H](C)C(O)=O
861,5283731,C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C
862,4044,CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1
863,4046,OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F
864,657308,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(CO)C1=CC=CC=C1)[N+]2(C)C(C)C
865,6662,CC(=O)N(C1=C(C)C(C)=NO1)S(=O)(=O)C1=CC=C(N)C=C1
866,5960,N[C@@H](CC(O)=O)C(O)=O
867,5961,N[C@@H](CCC(N)=O)C(O)=O
868,5962,NCCCC[C@H](N)C(O)=O
869,5280450,CCCCC\C=C/C\C=C/CCCCCCCC(O)=O
870,5487427,[H][C@]12O[C@@]1([H])[C@]1([H])C[C@@]([H])(C[C@@]2([H])[N+]1(C)C)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1
871,2284,NCC(CC(O)=O)C1=CC=C(Cl)C=C1
872,5284616,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](O)[C@@H](C1)OC
873,4543,CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12
874,2578,ClCCNC(=O)N(CCCl)N=O
875,2576,CCCC(C)(COC(N)=O)COC(=O)NC(C)C
876,4843,OC(=N)CN1CCCC1=O
877,44205240,CCS(=O)(=O)N1CC(CC#N)(C1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1
878,2378,C1=CN(C=N1)C(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1
879,5311068,C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1
880,5311067,[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
881,2375,CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F
882,275196,[H][C@@]1(OC(=O)C2=C1C=CC(OC)=C2OC)[C@]1([H])N(C)CCC2=CC3=C(OCO3)C(OC)=C12
883,3599,CCCCCCCCCCCCCCCCOP([O-])(=O)OCC[N+](C)(C)C
884,3598,OC1=C(CC2=C(O)C(Cl)=CC(Cl)=C2Cl)C(Cl)=C(Cl)C=C1Cl
885,4436,C(C1=NCCN1)C1=CC=CC2=CC=CC=C12
886,38853,C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O
887,4946,CC(C)NCC(O)COC1=CC=CC2=CC=CC=C12
888,6288,C[C@@H](O)[C@H](N)C(O)=O
889,4940,CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1
890,4943,CC(C)C1=CC=CC(C(C)C)=C1O
891,4942,CCCOC(C(=O)OC1CCN(C)CC1)(C1=CC=CC=C1)C1=CC=CC=C1
892,6287,CC(C)[C@H](N)C(O)=O
893,444305,O[C@H]([C@@H](O)C(O)=O)C(O)=O
894,978,NC1=CC=C(C=C1)C(O)=O
895,2118,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12
896,6041,CNC[C@H](O)C1=CC(O)=CC=C1
897,6047,N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O
898,6049,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O
899,187,CC(=O)OCC[N+](C)(C)C
900,134018,CC(C)COC1=C(C=C(C=C1)C1=NC(C)=C(S1)C(O)=O)C#N
901,62277,OCNC(=O)N(CO)C1N(CO)C(=O)N(CO)C1=O
902,10288191,CN1C=NC2=C(F)C(NC3=CC=C(Br)C=C3F)=C(C=C12)C(=O)NOCCO
903,21307,CC1=C(SCCO1)C(=O)NC1=CC=CC=C1
904,93184,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C(=O)OC1=CC2=C(CCC2)C=C1)C1=CC=CC=C1)C(O)=O
905,60714,[Gd+3].CC(O)CN1CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC1
906,3446,NCC1(CC(O)=O)CCCCC1
907,3440,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O
908,441300,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1
909,2756,C\N=C(\NCCSCC1=C(C)NC=N1)NC#N
910,2754,O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2
911,57363,[H][C@@]12CC[C@H](C(=O)NC(C)(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])NC(=O)C=C[C@]12C
912,2758,C[C@@]12CC[C@@H](CC1)C(C)(C)O2
913,33613,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O
914,5215,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1
915,5210,CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1
916,219024,CNC(=O)C1=CN(N=C1)C1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(N)=N1
917,5284359,[Cl-].[Cl-].[Ca++]
918,656652,C[N+](C)(C)CCO.CN1C2=C([N-]C=N2)C(=O)N(C)C1=O
919,24066,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1
920,13109,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
921,9829523,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O)N(C)C(=O)C1=CC=CC=C1
922,774,NCCC1=CNC=N1
923,175805,CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C
924,16129681,C[C@@H](O)[C@@H]1NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CO)NC1=O)C(O)=O)NC(=O)CNC(=O)[C@H](C)N)[C@@H](C)O
925,5280453,C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C
926,6869,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)COC1=CC=CC=C1)C(O)=O
927,3059,OC(=O)C1=C(O)C=CC(=C1)C1=C(F)C=C(F)C=C1
928,2972,CN1C=CC(=O)C(O)=C1C
929,2973,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
930,3054,CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1
931,3055,OC(CCCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1
932,3052,CCN(CC)C(=O)N1CCN(C)CC1
933,5281104,[H]C1CC[C@]2(C)[C@]([H])(CC[C@@]2([H])\C1=C\C=C1C[C@@H](O)C[C@H](O)C1)[C@H](C)\C=C\[C@H](C)C(O)(C)C
934,1046,NC(=O)C1=NC=CN=C1
935,6918456,CC(=O)OC1=CC2=C(CCN(C2)C(C(=O)C2CC2)C2=CC=CC=C2F)S1
936,54260,[H]C(C)(CN1C[C@]([H])(C)O[C@]([H])(C)C1)CC1=CC=C(C=C1)C(C)(C)CC
937,637517,CCCCCCCC\C=C\CCCCCCCC(O)=O
938,77999,CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1
939,31294,OO.NC(O)=N
940,77991,CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C
941,77993,CN1CCC[C@@H]1CC1=CNC2=C1C=C(CCS(=O)(=O)C1=CC=CC=C1)C=C2
942,5281070,OC(=O)\C=C/C(O)=O.CN(C)CC[C@@H](C1=CC=C(Cl)C=C1)C1=CC=CC=N1
943,5281071,CN(C)CC\C=C1\C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2
944,5281078,COC1=C(C\C=C(/C)CCC(=O)OCCN2CCOCC2)C(O)=C2C(=O)OCC2=C1C
945,39468,CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O
946,7618,OCCN(CCO)CCO
947,3001028,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(OS(O)(=O)=O)=C4)[C@@H]1CCC2=O
948,3121,CCCC(CCC)C(O)=O
949,9823820,COC1=C(C=C2C(OC3=CC(Cl)=C(NC(O)=NC4CC4)C=C3)=CC=NC2=C1)C(O)=N
950,5388906,COC1=NC2=C(C=C(Br)C=C2)C=C1[C@@H](C1=CC=CC=C1)[C@@](O)(CCN(C)C)C1=CC=CC2=C1C=CC=C2
951,31477,CC(C)NCC(O)COC1=C(C)C(C)=C(OC(C)=O)C(C)=C1
952,6446,[H][C@@]12CC[C@](C)(O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C
953,5757,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
954,5756,[H][C@@]12C[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
955,5755,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
956,5754,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
957,4236,NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1
958,4235,ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1
959,5593,CCN(CC1=CC=NC=C1)C(=O)C(CO)C1=CC=CC=C1
960,185457,OC(=O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)C1=CC=CC=C1
961,62582,CCCCCCCC[N+](C)(C)CCCCCCCC
962,3948,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N3CCNC(C)C3)C(F)=C12
963,876,CSCCC(N)C(O)=O
964,311,OC(=O)CC(O)(CC(O)=O)C(O)=O
965,666418,CCCC1=NC=CC(=C1)C(S)=N
966,5280933,CCCCC\C=C/C\C=C/C\C=C/CCCCC(O)=O
967,4121,CN1C(CCl)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O
968,456255,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)[C@H](O)C1=CC=CC=C1)C(O)=O
969,7814,NC1=CC=C(N)C=C1
970,50108,CCN(CC)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC)C1=CC(=CC=C1S(O)(=O)=O)S(O)(=O)=O
971,11626560,C[C@@H](OC1=CC(=CN=C1N)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl
972,4197,CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1
973,5284514,[H]\C(CN1CCCC1)=C(\C1=CC=C(C)C=C1)C1=CC=CC(=N1)C(\[H])=C(/[H])C(O)=O
974,5284513,COC1=C(C)C(C)=C(\C=C\C(\C)=C\C=C\C(\C)=C\C(O)=O)C(C)=C1
975,1349907,CN1C=CNC1=S
976,4495,CS(=O)(=O)NC1=C(OC2=CC=CC=C2)C=C(C=C1)[N+]([O-])=O
977,5326,COC1=CN=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=C1
978,13520,[Li+].[Li+].[Li+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
979,6674,[H][C@@]1(CC[C@@]2([H])[C@]3([H])C(=O)C[C@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC(=O)[C@]12C)[C@H](C)CCC(O)=O
980,4057,C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
981,4055,CC1=CC(=O)C2=CC=CC=C2C1=O
982,4054,CC12CC3CC(C)(C1)CC(N)(C3)C2
983,5978,[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C=O)[C@@]1([H])[C@](O)([C@H](OC(C)=O)[C@]2(CC)C=CC3)C(=O)OC)[C@]1(C[C@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC
984,5977,CC(C)(O)C(Cl)(Cl)Cl
985,32170,CCCNC(C)C(O)=NC1=C(SC=C1C)C(=O)OC
986,5284607,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(C)=C\CC1=C(C)C(=O)C2=C(C=CC=C2)C1=O
987,445154,OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1
988,2562,CCN(CC)CCOCCOC(=O)C1(CCCC1)C1=CC=CC=C1
989,2564,CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1
990,10917,C[N+](C)(C)C[C@H](O)CC([O-])=O
991,10913,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1
992,2369,CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1
993,65359,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O
994,2365,O=C1CCO1
995,5029,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3N2)=NC=C1
996,2585,COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2
997,2583,CC(C)(C)NCC(O)COC1=CC=CC2=C1CCC(=O)N2
998,2581,CC(C(O)=O)C1=CC2=C(C=C1)C1=C(N2)C=CC(Cl)=C1
999,247839,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C
1000,4440,CNS(=O)(=O)CCC1=CC2=C(NC=C2C2CCN(C)CC2)C=C1
1001,3728,OC1=C2N=CC=CC2=C(I)C=C1I
1002,3003141,ClC1=CC(Cl)=C(C=C1)[C@@H]1CS\C(S1)=C(\C#N)N1C=CN=C1
1003,3724,CC(=O)N(CC(O)CN(C(C)=O)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I
1004,4449,CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1
1005,60149,FC1=CC=C(C=C1)N1C=C(C2CCN(CCN3CCNC3=O)CC2)C2=C1C=CC(Cl)=C2
1006,4932,CCCNCC(O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1
1007,2733526,CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1
1008,4934,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12)C(C)C
